comision_nombre,comision_codigo,id_reunion,fecha,anio,texto,url,fecha_extraccion
DISCAPACIDAD,cdiscap,11319,25/04/2024,2024,Parte de la reunión del 25/04/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cdiscap/reuniones/parte.html?id_reunion=11319&fecha=25/04/2024,2025-04-16
DISCAPACIDAD,cdiscap,11282,10/04/2024,2024,Parte de la reunión del 10/04/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cdiscap/reuniones/parte.html?id_reunion=11282&fecha=10/04/2024,2025-04-16
DISCAPACIDAD,cdiscap,11686,03/04/2025,2025,Parte de la reunión del 03/04/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cdiscap/reuniones/parte.html?id_reunion=11686&fecha=03/04/2025,2025-04-16
DISCAPACIDAD,cdiscap,11679,20/03/2025,2025,Parte de la reunión del 20/03/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cdiscap/reuniones/parte.html?id_reunion=11679&fecha=20/03/2025,2025-04-16
MUJERES Y DIVERSIDAD,cmujeresydiv,11036,30/11/2022,2022,Parte de la reunión del 30/11/2022,https://www.hcdn.gob.ar/comisiones/permanentes/cmujeresydiv/reuniones/parte.html?id_reunion=11036&fecha=30/11/2022,2025-04-16
MUJERES Y DIVERSIDAD,cmujeresydiv,11001,08/11/2022,2022,Parte de la reunión del 08/11/2022,https://www.hcdn.gob.ar/comisiones/permanentes/cmujeresydiv/reuniones/parte.html?id_reunion=11001&fecha=08/11/2022,2025-04-16
MUJERES Y DIVERSIDAD,cmujeresydiv,10960,18/10/2022,2022,Parte de la reunión del 18/10/2022,https://www.hcdn.gob.ar/comisiones/permanentes/cmujeresydiv/reuniones/parte.html?id_reunion=10960&fecha=18/10/2022,2025-04-16
MUJERES Y DIVERSIDAD,cmujeresydiv,10966,18/10/2022,2022,Parte de la reunión del 18/10/2022,https://www.hcdn.gob.ar/comisiones/permanentes/cmujeresydiv/reuniones/parte.html?id_reunion=10966&fecha=18/10/2022,2025-04-16
MUJERES Y DIVERSIDAD,cmujeresydiv,10956,18/10/2022,2022,Parte de la reunión del 18/10/2022,https://www.hcdn.gob.ar/comisiones/permanentes/cmujeresydiv/reuniones/parte.html?id_reunion=10956&fecha=18/10/2022,2025-04-16
MUJERES Y DIVERSIDAD,cmujeresydiv,10963,18/10/2022,2022,Parte de la reunión del 18/10/2022,https://www.hcdn.gob.ar/comisiones/permanentes/cmujeresydiv/reuniones/parte.html?id_reunion=10963&fecha=18/10/2022,2025-04-16
MUJERES Y DIVERSIDAD,cmujeresydiv,10965,13/10/2022,2022,Parte de la reunión del 13/10/2022,https://www.hcdn.gob.ar/comisiones/permanentes/cmujeresydiv/reuniones/parte.html?id_reunion=10965&fecha=13/10/2022,2025-04-16
MUJERES Y DIVERSIDAD,cmujeresydiv,10899,30/08/2022,2022,Parte de la reunión del 30/08/2022,https://www.hcdn.gob.ar/comisiones/permanentes/cmujeresydiv/reuniones/parte.html?id_reunion=10899&fecha=30/08/2022,2025-04-16
MUJERES Y DIVERSIDAD,cmujeresydiv,10879,24/08/2022,2022,Parte de la reunión del 24/08/2022,https://www.hcdn.gob.ar/comisiones/permanentes/cmujeresydiv/reuniones/parte.html?id_reunion=10879&fecha=24/08/2022,2025-04-16
MUJERES Y DIVERSIDAD,cmujeresydiv,10888,24/08/2022,2022,Parte de la reunión del 24/08/2022,https://www.hcdn.gob.ar/comisiones/permanentes/cmujeresydiv/reuniones/parte.html?id_reunion=10888&fecha=24/08/2022,2025-04-16
MUJERES Y DIVERSIDAD,cmujeresydiv,10743,04/05/2022,2022,Parte de la reunión del 04/05/2022,https://www.hcdn.gob.ar/comisiones/permanentes/cmujeresydiv/reuniones/parte.html?id_reunion=10743&fecha=04/05/2022,2025-04-16
MUJERES Y DIVERSIDAD,cmujeresydiv,11192,22/08/2023,2023,Parte de la reunión del 22/08/2023,https://www.hcdn.gob.ar/comisiones/permanentes/cmujeresydiv/reuniones/parte.html?id_reunion=11192&fecha=22/08/2023,2025-04-16
MUJERES Y DIVERSIDAD,cmujeresydiv,11186,02/08/2023,2023,Parte de la reunión del 02/08/2023,https://www.hcdn.gob.ar/comisiones/permanentes/cmujeresydiv/reuniones/parte.html?id_reunion=11186&fecha=02/08/2023,2025-04-16
MUJERES Y DIVERSIDAD,cmujeresydiv,11178,04/07/2023,2023,Parte de la reunión del 04/07/2023,https://www.hcdn.gob.ar/comisiones/permanentes/cmujeresydiv/reuniones/parte.html?id_reunion=11178&fecha=04/07/2023,2025-04-16
MUJERES Y DIVERSIDAD,cmujeresydiv,11159,14/06/2023,2023,Parte de la reunión del 14/06/2023,https://www.hcdn.gob.ar/comisiones/permanentes/cmujeresydiv/reuniones/parte.html?id_reunion=11159&fecha=14/06/2023,2025-04-16
MUJERES Y DIVERSIDAD,cmujeresydiv,11145,30/05/2023,2023,Parte de la reunión del 30/05/2023,https://www.hcdn.gob.ar/comisiones/permanentes/cmujeresydiv/reuniones/parte.html?id_reunion=11145&fecha=30/05/2023,2025-04-16
MUJERES Y DIVERSIDAD,cmujeresydiv,11144,24/05/2023,2023,Parte de la reunión del 24/05/2023,https://www.hcdn.gob.ar/comisiones/permanentes/cmujeresydiv/reuniones/parte.html?id_reunion=11144&fecha=24/05/2023,2025-04-16
MUJERES Y DIVERSIDAD,cmujeresydiv,11136,16/05/2023,2023,Parte de la reunión del 16/05/2023,https://www.hcdn.gob.ar/comisiones/permanentes/cmujeresydiv/reuniones/parte.html?id_reunion=11136&fecha=16/05/2023,2025-04-16
MUJERES Y DIVERSIDAD,cmujeresydiv,11621,05/11/2024,2024,Parte de la reunión del 05/11/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cmujeresydiv/reuniones/parte.html?id_reunion=11621&fecha=05/11/2024,2025-04-16
MUJERES Y DIVERSIDAD,cmujeresydiv,11578,15/10/2024,2024,Parte de la reunión del 15/10/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cmujeresydiv/reuniones/parte.html?id_reunion=11578&fecha=15/10/2024,2025-04-16
MUJERES Y DIVERSIDAD,cmujeresydiv,11546,19/09/2024,2024,Parte de la reunión del 19/09/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cmujeresydiv/reuniones/parte.html?id_reunion=11546&fecha=19/09/2024,2025-04-16
MUJERES Y DIVERSIDAD,cmujeresydiv,11499,27/08/2024,2024,Parte de la reunión del 27/08/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cmujeresydiv/reuniones/parte.html?id_reunion=11499&fecha=27/08/2024,2025-04-16
MUJERES Y DIVERSIDAD,cmujeresydiv,11482,30/07/2024,2024,Parte de la reunión del 30/07/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cmujeresydiv/reuniones/parte.html?id_reunion=11482&fecha=30/07/2024,2025-04-16
MUJERES Y DIVERSIDAD,cmujeresydiv,11443,30/07/2024,2024,Parte de la reunión del 30/07/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cmujeresydiv/reuniones/parte.html?id_reunion=11443&fecha=30/07/2024,2025-04-16
MUJERES Y DIVERSIDAD,cmujeresydiv,11448,30/07/2024,2024,Parte de la reunión del 30/07/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cmujeresydiv/reuniones/parte.html?id_reunion=11448&fecha=30/07/2024,2025-04-16
MUJERES Y DIVERSIDAD,cmujeresydiv,11390,11/06/2024,2024,Parte de la reunión del 11/06/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cmujeresydiv/reuniones/parte.html?id_reunion=11390&fecha=11/06/2024,2025-04-16
MUJERES Y DIVERSIDAD,cmujeresydiv,11381,05/06/2024,2024,Parte de la reunión del 05/06/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cmujeresydiv/reuniones/parte.html?id_reunion=11381&fecha=05/06/2024,2025-04-16
MUJERES Y DIVERSIDAD,cmujeresydiv,11338,25/04/2024,2024,Parte de la reunión del 25/04/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cmujeresydiv/reuniones/parte.html?id_reunion=11338&fecha=25/04/2024,2025-04-16
MUJERES Y DIVERSIDAD,cmujeresydiv,11317,25/04/2024,2024,Parte de la reunión del 25/04/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cmujeresydiv/reuniones/parte.html?id_reunion=11317&fecha=25/04/2024,2025-04-16
MUJERES Y DIVERSIDAD,cmujeresydiv,11270,21/03/2024,2024,Parte de la reunión del 21/03/2024,https://www.hcdn.gob.ar/comisiones/permanentes/cmujeresydiv/reuniones/parte.html?id_reunion=11270&fecha=21/03/2024,2025-04-16
MUJERES Y DIVERSIDAD,cmujeresydiv,11665,11/02/2025,2025,Parte de la reunión del 11/02/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cmujeresydiv/reuniones/parte.html?id_reunion=11665&fecha=11/02/2025,2025-04-16
RELACIONES EXTERIORES Y CULTO,creyculto,11697,15/04/2025,2025,Parte de la reunión del 15/04/2025,https://www.hcdn.gob.ar/comisiones/permanentes/creyculto/reuniones/parte.html?id_reunion=11697&fecha=15/04/2025,2025-05-01
ACCION SOCIAL Y SALUD PUBLICA,casyspublica,11701,29/04/2025,2025,Parte de la reunión del 29/04/2025,https://www.hcdn.gob.ar/comisiones/permanentes/casyspublica/reuniones/parte.html?id_reunion=11701&fecha=29/04/2025,2025-05-01
LEGISLACION DEL TRABAJO,cltrabajo,11700,29/04/2025,2025,Parte de la reunión del 29/04/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cltrabajo/reuniones/parte.html?id_reunion=11700&fecha=29/04/2025,2025-05-01
DEFENSA NACIONAL,cdnacional,11697,15/04/2025,2025,Parte de la reunión del 15/04/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cdnacional/reuniones/parte.html?id_reunion=11697&fecha=15/04/2025,2025-05-01
"ASUNTOS COOPERATIVOS, MUTUALES Y ORGANISMOS NO GUBERNAMENTALES",cacym,11702,29/04/2025,2025,Parte de la reunión del 29/04/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cacym/reuniones/parte.html?id_reunion=11702&fecha=29/04/2025,2025-05-01
"ASUNTOS COOPERATIVOS, MUTUALES Y ORGANISMOS NO GUBERNAMENTALES",cacym,11699,29/04/2025,2025,Parte de la reunión del 29/04/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cacym/reuniones/parte.html?id_reunion=11699&fecha=29/04/2025,2025-05-01
MERCOSUR,cmercosur,11702,29/04/2025,2025,Parte de la reunión del 29/04/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cmercosur/reuniones/parte.html?id_reunion=11702&fecha=29/04/2025,2025-05-01
PRESUPUESTO Y HACIENDA,cpyhacienda,11707,06/05/2025,2025,Parte de la reunión del 06/05/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11707&fecha=06/05/2025,2025-05-15
PRESUPUESTO Y HACIENDA,cpyhacienda,11711,06/05/2025,2025,Parte de la reunión del 06/05/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11711&fecha=06/05/2025,2025-05-15
PRESUPUESTO Y HACIENDA,cpyhacienda,11703,30/04/2025,2025,Parte de la reunión del 30/04/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11703&fecha=30/04/2025,2025-05-15
PRESUPUESTO Y HACIENDA,cpyhacienda,11704,30/04/2025,2025,Parte de la reunión del 30/04/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11704&fecha=30/04/2025,2025-05-15
JUSTICIA,cjusticia,11711,06/05/2025,2025,Parte de la reunión del 06/05/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cjusticia/reuniones/parte.html?id_reunion=11711&fecha=06/05/2025,2025-05-15
PREVISION Y SEGURIDAD SOCIAL,cpyssocial,11707,06/05/2025,2025,Parte de la reunión del 06/05/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cpyssocial/reuniones/parte.html?id_reunion=11707&fecha=06/05/2025,2025-05-15
PREVISION Y SEGURIDAD SOCIAL,cpyssocial,11703,30/04/2025,2025,Parte de la reunión del 30/04/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cpyssocial/reuniones/parte.html?id_reunion=11703&fecha=30/04/2025,2025-05-15
ACCION SOCIAL Y SALUD PUBLICA,casyspublica,11704,30/04/2025,2025,Parte de la reunión del 30/04/2025,https://www.hcdn.gob.ar/comisiones/permanentes/casyspublica/reuniones/parte.html?id_reunion=11704&fecha=30/04/2025,2025-05-15
"FAMILIAS, NIÑEZ Y JUVENTUDES",cfnjuventudes,11711,06/05/2025,2025,Parte de la reunión del 06/05/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cfnjuventudes/reuniones/parte.html?id_reunion=11711&fecha=06/05/2025,2025-05-15
LEGISLACION PENAL,clpenal,11711,06/05/2025,2025,Parte de la reunión del 06/05/2025,https://www.hcdn.gob.ar/comisiones/permanentes/clpenal/reuniones/parte.html?id_reunion=11711&fecha=06/05/2025,2025-05-15
LEGISLACION PENAL,clpenal,11708,06/05/2025,2025,Parte de la reunión del 06/05/2025,https://www.hcdn.gob.ar/comisiones/permanentes/clpenal/reuniones/parte.html?id_reunion=11708&fecha=06/05/2025,2025-05-15
AGRICULTURA Y GANADERIA,cayganaderia,11710,07/05/2025,2025,Parte de la reunión del 07/05/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cayganaderia/reuniones/parte.html?id_reunion=11710&fecha=07/05/2025,2025-05-15
INDUSTRIA,cindustria,11712,14/05/2025,2025,Parte de la reunión del 14/05/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cindustria/reuniones/parte.html?id_reunion=11712&fecha=14/05/2025,2025-05-15
DERECHOS HUMANOS Y GARANTIAS,cdhygarantias,11709,07/05/2025,2025,Parte de la reunión del 07/05/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cdhygarantias/reuniones/parte.html?id_reunion=11709&fecha=07/05/2025,2025-05-15
DISCAPACIDAD,cdiscap,11704,30/04/2025,2025,Parte de la reunión del 30/04/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cdiscap/reuniones/parte.html?id_reunion=11704&fecha=30/04/2025,2025-05-15
ASUNTOS CONSTITUCIONALES,caconstitucionales,11727,28/05/2025,2025,Parte de la reunión del 28/05/2025,https://www.hcdn.gob.ar/comisiones/permanentes/caconstitucionales/reuniones/parte.html?id_reunion=11727&fecha=28/05/2025,2025-06-01
ASUNTOS CONSTITUCIONALES,caconstitucionales,11722,21/05/2025,2025,Parte de la reunión del 21/05/2025,https://www.hcdn.gob.ar/comisiones/permanentes/caconstitucionales/reuniones/parte.html?id_reunion=11722&fecha=21/05/2025,2025-06-01
RELACIONES EXTERIORES Y CULTO,creyculto,11729,28/05/2025,2025,Parte de la reunión del 28/05/2025,https://www.hcdn.gob.ar/comisiones/permanentes/creyculto/reuniones/parte.html?id_reunion=11729&fecha=28/05/2025,2025-06-01
PRESUPUESTO Y HACIENDA,cpyhacienda,11713,13/05/2025,2025,Parte de la reunión del 13/05/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11713&fecha=13/05/2025,2025-06-01
CULTURA,ccultura,11730,28/05/2025,2025,Parte de la reunión del 28/05/2025,https://www.hcdn.gob.ar/comisiones/permanentes/ccultura/reuniones/parte.html?id_reunion=11730&fecha=28/05/2025,2025-06-01
CULTURA,ccultura,11724,21/05/2025,2025,Parte de la reunión del 21/05/2025,https://www.hcdn.gob.ar/comisiones/permanentes/ccultura/reuniones/parte.html?id_reunion=11724&fecha=21/05/2025,2025-06-01
PREVISION Y SEGURIDAD SOCIAL,cpyssocial,11713,13/05/2025,2025,Parte de la reunión del 13/05/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cpyssocial/reuniones/parte.html?id_reunion=11713&fecha=13/05/2025,2025-06-01
ACCION SOCIAL Y SALUD PUBLICA,casyspublica,11716,20/05/2025,2025,Parte de la reunión del 20/05/2025,https://www.hcdn.gob.ar/comisiones/permanentes/casyspublica/reuniones/parte.html?id_reunion=11716&fecha=20/05/2025,2025-06-01
ACCION SOCIAL Y SALUD PUBLICA,casyspublica,11723,20/05/2025,2025,Parte de la reunión del 20/05/2025,https://www.hcdn.gob.ar/comisiones/permanentes/casyspublica/reuniones/parte.html?id_reunion=11723&fecha=20/05/2025,2025-06-01
LEGISLACION PENAL,clpenal,11715,20/05/2025,2025,Parte de la reunión del 20/05/2025,https://www.hcdn.gob.ar/comisiones/permanentes/clpenal/reuniones/parte.html?id_reunion=11715&fecha=20/05/2025,2025-06-01
LEGISLACION DEL TRABAJO,cltrabajo,11725,21/05/2025,2025,Parte de la reunión del 21/05/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cltrabajo/reuniones/parte.html?id_reunion=11725&fecha=21/05/2025,2025-06-01
DEFENSA NACIONAL,cdnacional,11718,20/05/2025,2025,Parte de la reunión del 20/05/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cdnacional/reuniones/parte.html?id_reunion=11718&fecha=20/05/2025,2025-06-01
FINANZAS,cfinanzas,11725,21/05/2025,2025,Parte de la reunión del 21/05/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cfinanzas/reuniones/parte.html?id_reunion=11725&fecha=21/05/2025,2025-06-01
FINANZAS,cfinanzas,11720,21/05/2025,2025,Parte de la reunión del 21/05/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cfinanzas/reuniones/parte.html?id_reunion=11720&fecha=21/05/2025,2025-06-01
"INTERESES MARITIMOS, FLUVIALES, PESQUEROS Y PORTUARIOS",cimaritimos,11726,27/05/2025,2025,Parte de la reunión del 27/05/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cimaritimos/reuniones/parte.html?id_reunion=11726&fecha=27/05/2025,2025-06-01
RECURSOS NATURALES Y CONSERVACION DEL AMBIENTE HUMANO,crnaturales,11731,28/05/2025,2025,Parte de la reunión del 28/05/2025,https://www.hcdn.gob.ar/comisiones/permanentes/crnaturales/reuniones/parte.html?id_reunion=11731&fecha=28/05/2025,2025-06-01
TURISMO,cturismo,11721,21/05/2025,2025,Parte de la reunión del 21/05/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cturismo/reuniones/parte.html?id_reunion=11721&fecha=21/05/2025,2025-06-01
"ASUNTOS COOPERATIVOS, MUTUALES Y ORGANISMOS NO GUBERNAMENTALES",cacym,11723,20/05/2025,2025,Parte de la reunión del 20/05/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cacym/reuniones/parte.html?id_reunion=11723&fecha=20/05/2025,2025-06-01
PEQUEÑAS Y MEDIANAS EMPRESAS,cpymes,11719,21/05/2025,2025,Parte de la reunión del 21/05/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cpymes/reuniones/parte.html?id_reunion=11719&fecha=21/05/2025,2025-06-01
DISCAPACIDAD,cdiscap,11728,26/05/2025,2025,Parte de la reunión del 26/05/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cdiscap/reuniones/parte.html?id_reunion=11728&fecha=26/05/2025,2025-06-01
DISCAPACIDAD,cdiscap,11717,21/05/2025,2025,Parte de la reunión del 21/05/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cdiscap/reuniones/parte.html?id_reunion=11717&fecha=21/05/2025,2025-06-01
ASUNTOS CONSTITUCIONALES,caconstitucionales,11744,11/06/2025,2025,Parte de la reunión del 11/06/2025,https://www.hcdn.gob.ar/comisiones/permanentes/caconstitucionales/reuniones/parte.html?id_reunion=11744&fecha=11/06/2025,2025-06-15
ACCION SOCIAL Y SALUD PUBLICA,casyspublica,11736,03/06/2025,2025,Parte de la reunión del 03/06/2025,https://www.hcdn.gob.ar/comisiones/permanentes/casyspublica/reuniones/parte.html?id_reunion=11736&fecha=03/06/2025,2025-06-15
ACCION SOCIAL Y SALUD PUBLICA,casyspublica,11739,20/05/2025,2025,Parte de la reunión del 20/05/2025,https://www.hcdn.gob.ar/comisiones/permanentes/casyspublica/reuniones/parte.html?id_reunion=11739&fecha=20/05/2025,2025-06-15
LEGISLACION PENAL,clpenal,11745,11/06/2025,2025,Parte de la reunión del 11/06/2025,https://www.hcdn.gob.ar/comisiones/permanentes/clpenal/reuniones/parte.html?id_reunion=11745&fecha=11/06/2025,2025-06-15
LEGISLACION PENAL,clpenal,11735,03/06/2025,2025,Parte de la reunión del 03/06/2025,https://www.hcdn.gob.ar/comisiones/permanentes/clpenal/reuniones/parte.html?id_reunion=11735&fecha=03/06/2025,2025-06-15
DEFENSA NACIONAL,cdnacional,11733,03/06/2025,2025,Parte de la reunión del 03/06/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cdnacional/reuniones/parte.html?id_reunion=11733&fecha=03/06/2025,2025-06-15
DEFENSA NACIONAL,cdnacional,11739,20/05/2025,2025,Parte de la reunión del 20/05/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cdnacional/reuniones/parte.html?id_reunion=11739&fecha=20/05/2025,2025-06-15
AGRICULTURA Y GANADERIA,cayganaderia,11743,11/06/2025,2025,Parte de la reunión del 11/06/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cayganaderia/reuniones/parte.html?id_reunion=11743&fecha=11/06/2025,2025-06-15
INDUSTRIA,cindustria,11737,03/06/2025,2025,Parte de la reunión del 03/06/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cindustria/reuniones/parte.html?id_reunion=11737&fecha=03/06/2025,2025-06-15
INDUSTRIA,cindustria,11738,03/06/2025,2025,Parte de la reunión del 03/06/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cindustria/reuniones/parte.html?id_reunion=11738&fecha=03/06/2025,2025-06-15
"INTERESES MARITIMOS, FLUVIALES, PESQUEROS Y PORTUARIOS",cimaritimos,11741,10/06/2025,2025,Parte de la reunión del 10/06/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cimaritimos/reuniones/parte.html?id_reunion=11741&fecha=10/06/2025,2025-06-15
TURISMO,cturismo,11734,04/06/2025,2025,Parte de la reunión del 04/06/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cturismo/reuniones/parte.html?id_reunion=11734&fecha=04/06/2025,2025-06-15
PEQUEÑAS Y MEDIANAS EMPRESAS,cpymes,11740,04/06/2025,2025,Parte de la reunión del 04/06/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cpymes/reuniones/parte.html?id_reunion=11740&fecha=04/06/2025,2025-06-15
"DEFENSA DEL CONSUMIDOR, DEL USUARIO Y DE LA COMPETENCIA",cdconsumidor,11738,03/06/2025,2025,Parte de la reunión del 03/06/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cdconsumidor/reuniones/parte.html?id_reunion=11738&fecha=03/06/2025,2025-06-15
MUJERES Y DIVERSIDAD,cmujeresydiv,11732,03/06/2025,2025,Parte de la reunión del 03/06/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cmujeresydiv/reuniones/parte.html?id_reunion=11732&fecha=03/06/2025,2025-06-15
RELACIONES EXTERIORES Y CULTO,creyculto,11751,24/06/2025,2025,Parte de la reunión del 24/06/2025,https://www.hcdn.gob.ar/comisiones/permanentes/creyculto/reuniones/parte.html?id_reunion=11751&fecha=24/06/2025,2025-07-01
"CIENCIA, TECNOLOGIA E INNOVACION PRODUCTIVA",ccytecnologia,11752,26/06/2025,2025,Parte de la reunión del 26/06/2025,https://www.hcdn.gob.ar/comisiones/permanentes/ccytecnologia/reuniones/parte.html?id_reunion=11752&fecha=26/06/2025,2025-07-01
"FAMILIAS, NIÑEZ Y JUVENTUDES",cfnjuventudes,11751,24/06/2025,2025,Parte de la reunión del 24/06/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cfnjuventudes/reuniones/parte.html?id_reunion=11751&fecha=24/06/2025,2025-07-01
"FAMILIAS, NIÑEZ Y JUVENTUDES",cfnjuventudes,11748,24/06/2025,2025,Parte de la reunión del 24/06/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cfnjuventudes/reuniones/parte.html?id_reunion=11748&fecha=24/06/2025,2025-07-01
"FAMILIAS, NIÑEZ Y JUVENTUDES",cfnjuventudes,11753,24/06/2025,2025,Parte de la reunión del 24/06/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cfnjuventudes/reuniones/parte.html?id_reunion=11753&fecha=24/06/2025,2025-07-01
INDUSTRIA,cindustria,11749,25/06/2025,2025,Parte de la reunión del 25/06/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cindustria/reuniones/parte.html?id_reunion=11749&fecha=25/06/2025,2025-07-01
PREVENCION DE ADICCIONES Y CONTROL DEL NARCOTRAFICO,cdrogadiccion,11746,17/06/2025,2025,Parte de la reunión del 17/06/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cdrogadiccion/reuniones/parte.html?id_reunion=11746&fecha=17/06/2025,2025-07-01
DEPORTES,cdeportes,11753,24/06/2025,2025,Parte de la reunión del 24/06/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cdeportes/reuniones/parte.html?id_reunion=11753&fecha=24/06/2025,2025-07-01
DERECHOS HUMANOS Y GARANTIAS,cdhygarantias,11747,12/06/2025,2025,Parte de la reunión del 12/06/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cdhygarantias/reuniones/parte.html?id_reunion=11747&fecha=12/06/2025,2025-07-01
PRESUPUESTO Y HACIENDA,cpyhacienda,11759,08/07/2025,2025,Parte de la reunión del 08/07/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11759&fecha=08/07/2025,2025-07-14
PRESUPUESTO Y HACIENDA,cpyhacienda,11761,08/07/2025,2025,Parte de la reunión del 08/07/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cpyhacienda/reuniones/parte.html?id_reunion=11761&fecha=08/07/2025,2025-07-14
EDUCACION,ceducacion,11759,08/07/2025,2025,Parte de la reunión del 08/07/2025,https://www.hcdn.gob.ar/comisiones/permanentes/ceducacion/reuniones/parte.html?id_reunion=11759&fecha=08/07/2025,2025-07-14
CULTURA,ccultura,11754,01/07/2025,2025,Parte de la reunión del 01/07/2025,https://www.hcdn.gob.ar/comisiones/permanentes/ccultura/reuniones/parte.html?id_reunion=11754&fecha=01/07/2025,2025-07-14
CULTURA,ccultura,11758,01/07/2025,2025,Parte de la reunión del 01/07/2025,https://www.hcdn.gob.ar/comisiones/permanentes/ccultura/reuniones/parte.html?id_reunion=11758&fecha=01/07/2025,2025-07-14
ACCION SOCIAL Y SALUD PUBLICA,casyspublica,11761,08/07/2025,2025,Parte de la reunión del 08/07/2025,https://www.hcdn.gob.ar/comisiones/permanentes/casyspublica/reuniones/parte.html?id_reunion=11761&fecha=08/07/2025,2025-07-14
"FAMILIAS, NIÑEZ Y JUVENTUDES",cfnjuventudes,11761,08/07/2025,2025,Parte de la reunión del 08/07/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cfnjuventudes/reuniones/parte.html?id_reunion=11761&fecha=08/07/2025,2025-07-14
"FAMILIAS, NIÑEZ Y JUVENTUDES",cfnjuventudes,11757,01/07/2025,2025,Parte de la reunión del 01/07/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cfnjuventudes/reuniones/parte.html?id_reunion=11757&fecha=01/07/2025,2025-07-14
ASUNTOS MUNICIPALES,camunicipales,11760,08/07/2025,2025,Parte de la reunión del 08/07/2025,https://www.hcdn.gob.ar/comisiones/permanentes/camunicipales/reuniones/parte.html?id_reunion=11760&fecha=08/07/2025,2025-07-14
MERCOSUR,cmercosur,11755,01/07/2025,2025,Parte de la reunión del 01/07/2025,https://www.hcdn.gob.ar/comisiones/permanentes/cmercosur/reuniones/parte.html?id_reunion=11755&fecha=01/07/2025,2025-07-14
